,,time_point,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,1H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,2H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,6H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,12H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,24H,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,4D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,5D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,6D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D,7D
,,treatment,control,control,control,control,control,control,low,low,low,low,low,low,high,high,high,high,high,high,control,control,control,control,control,control,low,low,low,low,low,low,high,high,high,high,high,high,control,control,control,control,control,control,low,low,low,low,low,low,high,high,high,high,high,high,control,control,control,control,control,control,low,low,low,low,high,high,high,high,high,control,control,control,control,control,low,low,low,low,low,high,high,high,high,high,high,control,control,control,control,control,control,low,low,low,low,low,low,high,high,high,high,high,high,control,control,control,control,control,control,low,low,low,low,low,low,high,high,high,high,high,high,control,control,control,control,control,control,low,low,low,low,low,low,high,high,high,high,high,high,control,control,control,control,control,control,low,low,low,low,low,high,high,high,high,high,high
KEGG,HMDB,mz,C01_1H,C02_1H,C03_1H,C04_1H,C05_1H,C06_1H,L01_1H,L02_1H,L03_1H,L04_1H,L05_1H,L06_1H,H01_1H,H02_1H,H03_1H,H04_1H,H05_1H,H06_1H,C01_2H,C02_2H,C03_2H,C04_2H,C05_2H,C06_2H,L01_2H,L02_2H,L03_2H,L04_2H,L05_2H,L06_2H,H01_2H,H02_2H,H03_2H,H04_2H,H05_2H,H06_2H,C01_6H,C02_6H,C03_6H,C04_6H,C05_6H,C06_6H,L01_6H,L02_6H,L03_6H,L04_6H,L05_6H,L06_6H,H01_6H,H02_6H,H03_6H,H04_6H,H05_6H,H06_6H,C01_12H,C02_12H,C03_12H,C04_12H,C05_12H,C06_12H,L01_12H,L03_12H,L04_12H,L06_12H,H01_12H,H02_12H,H04_12H,H05_12H,H06_12H,C01_24H,C03_24H,C04_24H,C05_24H,C06_24H,L01_24H,L03_24H,L04_24H,L05_24H,L06_24H,H01_24H,H02_24H,H03_24H,H04_24H,H05_24H,H06_24H,C01_4D,C02_4D,C03_4D,C04_4D,C05_4D,C06_4D,L01_4D,L02_4D,L03_4D,L04_4D,L05_4D,L06_4D,H01_4D,H02_4D,H03_4D,H04_4D,H05_4D,H06_4D,C01_5D,C02_5D,C03_5D,C04_5D,C05_5D,C06_5D,L01_5D,L02_5D,L03_5D,L04_5D,L05_5D,L06_5D,H01_5D,H02_5D,H03_5D,H04_5D,H05_5D,H06_5D,C01_6D,C02_6D,C03_6D,C04_6D,C05_6D,C06_6D,L01_6D,L02_6D,L03_6D,L04_6D,L05_6D,L06_6D,H01_6D,H02_6D,H03_6D,H04_6D,H05_6D,H06_6D,C01_7D,C02_7D,C03_7D,C04_7D,C05_7D,C06_7D,L01_7D,L02_7D,L03_7D,L05_7D,L06_7D,H01_7D,H02_7D,H03_7D,H04_7D,H05_7D,H06_7D
,,54.00443,16.52150194,15.7158378,15.24266518,15.92847854,14.39099148,14.15789032,16.21469348,15.46671003,15.44109987,15.94256957,15.22861525,15.9951264,15.53734855,15.10846562,14.76707815,14.79366371,14.07371473,15.92760279,16.00405217,15.954474,15.76783067,15.42492614,14.88197742,16.08151791,14.89363101,14.94961255,14.54884594,14.4582159,14.62252319,15.92901666,15.21970664,15.03672785,14.66521325,15.3519594,14.69692263,16.08148819,15.51784537,15.61590451,14.91316036,14.55052065,14.59520052,15.67620087,15.02478355,15.37810923,14.75070398,15.28719743,14.71944488,15.77273473,15.44079399,15.12743695,15.19525345,14.8716766,14.95207734,15.92102568,15.24744733,14.93328735,14.81785138,14.09576011,14.65212955,15.99686168,15.60004886,14.92227545,14.96266748,15.9880127,15.38264345,16.87610039,13.94913846,16.03666211,13.86470161,15.32880718,16.53356536,14.86084748,16.96924089,15.6777755,15.20066816,15.75162838,14.83984524,14.2538638,15.540384,15.72589626,14.8544386,15.2586762,14.68138954,17.31333538,15.56414332,14.32589159,14.77732752,15.20571379,14.51290075,13.94076474,15.61494151,15.41514858,14.81376762,15.23444074,14.395031,14.32162728,15.53845878,14.66858445,15.65748977,14.2017105,15.64680605,15.53426648,15.79793888,15.31995261,14.84041323,15.21679472,14.40708709,14.72334388,13.80690958,15.55239961,15.69412231,15.68471048,15.86108458,15.94939314,15.85649249,15.80240612,15.81066139,14.31085741,15.75695733,15.83803975,15.82426316,16.0424705,16.00437443,16.07419957,15.84204776,15.91827772,16.13004756,16.14338076,16.02175156,16.1695888,16.1211706,15.8865074,15.97262366,15.2432776,15.75187593,15.72784258,15.83783357,15.84763323,15.82001873,15.66306886,15.58774095,14.64948944,15.99808474,15.8323833,15.70684331,15.69126924,15.35737427,15.91878291,15.54268074,15.80879348,15.79330171,15.54863786,15.90076659,15.54934825,15.97799148,15.52435357
C14150;C19257,HMDB0168957,58.06521,20.20612624,19.30436009,20.09630823,20.04390003,20.08610176,20.15196424,20.38676024,20.1693618,20.51398649,20.26341295,20.14422393,20.14639099,19.54759105,19.6549244,20.60896417,19.84940251,18.62736302,19.93375049,19.36174612,20.23927725,20.46427814,20.28083023,20.2748072,20.04369634,20.22957197,19.91534359,20.36477869,20.12085883,20.32475285,20.29049426,20.12772906,19.82086811,19.91157682,20.10817026,19.64110483,20.041264,20.11272397,17.73702309,19.73034571,19.14429157,19.22627539,19.98486715,18.74119318,18.67777109,19.87551721,20.26811702,18.67757077,18.82344892,20.09655111,20.05231169,20.33184693,20.01212145,20.02838801,20.09817636,19.99775074,19.35669769,19.69602431,18.76181149,18.54994207,18.83190122,19.7928544,19.68004065,19.4141118,20.526434,19.64491946,20.57646529,19.85909615,20.01014337,18.63061964,18.09929289,19.86581975,19.44040965,19.74247645,17.65601262,17.6459168,19.20078138,17.89595665,17.65701471,18.82065828,18.68894657,19.12788611,17.55953114,18.79920781,19.68112298,18.79096998,20.54684197,20.83341896,20.28156899,20.8501786,20.88297418,20.51250435,20.60730988,20.14086542,20.98161398,20.17791972,20.18897489,20.26295895,20.33302538,20.30796828,20.21192951,19.92580915,20.29314061,19.97976219,20.70479914,20.62392965,20.75047712,20.85670571,20.42827698,20.38351538,20.39707576,19.8619036,20.11284199,20.06588242,19.92480905,20.14006494,19.83472892,20.31217372,20.04852723,19.68971145,20.13119341,19.89213802,20.60910873,20.49431376,20.64984704,20.44320463,20.69853468,20.5715313,20.22755861,20.31482493,20.69312168,20.30350268,20.45520303,20.58257844,19.69234761,19.18987759,19.15412954,20.18347452,19.32462567,18.56491824,20.7705981,20.86419414,20.65467926,20.60305257,20.48780548,20.69178533,20.8987699,20.93377082,20.83197651,20.94361891,20.90017297,19.90120867,20.73504981,20.85958988,20.5348974,20.79429142,20.68113018
,,58.98781,17.42832945,16.74738227,16.36755017,16.85294886,16.1328272,15.94229858,17.45895244,16.92306087,16.70132464,16.71131599,16.72295287,15.72681137,16.40184467,16.32952346,16.11409331,14.67562608,17.48818327,14.29166661,16.61557887,16.61202162,16.80487567,16.21761625,15.89386379,16.65950963,16.88828369,16.31490354,15.34284511,15.08295535,15.33134478,15.75720713,16.83777834,15.18971886,15.1091179,16.70612434,14.86012206,14.89588107,17.44676838,15.80459371,16.96300103,17.41438975,13.90759905,15.6333768,17.01805699,13.78980404,15.0214262,16.58102735,14.72209289,14.63269265,17.22751039,15.22728106,16.00230483,16.00276163,15.56032425,15.60456403,18.36012176,13.77566843,14.74084761,14.000085,16.67372885,18.03093336,16.51559474,15.41181428,15.78116573,14.6796978,16.84013332,21.68356393,16.59884626,14.85271466,17.93151063,16.02969601,21.29153968,14.91883681,21.77130592,15.4665703,15.77468831,18.15835335,15.02395272,14.94821256,18.02117884,17.02571966,15.00452862,14.81278829,15.49530225,22.01875242,16.84024966,16.6983045,16.75683555,13.64723396,14.53419866,13.85797362,17.8282709,16.55492736,18.50242745,15.00371872,13.85019956,18.51018407,14.89498281,19.12743504,19.11276479,18.43368613,19.39334766,19.13184789,19.07946108,16.87080127,18.72218934,17.09891542,13.71948759,18.82493044,18.09742161,19.20562411,18.0571918,18.74384872,17.60073781,18.20160633,18.75039108,18.81097963,19.10920434,18.58622537,18.73126626,18.51803445,18.80627195,18.56356862,17.64004636,18.1465255,17.35875871,17.61963216,17.02969195,18.86630328,18.62975196,18.25971797,17.96961424,18.13956126,17.8935673,19.01365217,19.65716951,19.60506678,18.36831905,19.20009763,20.12972944,18.27285521,16.99776408,18.37539325,18.15739591,19.0111979,16.99915293,17.88920748,16.77182166,18.33640244,17.47433469,15.61157511,19.14781332,18.26491564,18.57043866,17.67009678,17.21153554,17.75230097
,,59.06855,15.83662219,15.79341429,14.19066193,15.96319733,14.74727866,14.28540114,14.30260005,15.73895992,14.97676699,14.86963393,14.24935172,15.89359056,15.75266808,15.69386563,15.15577845,15.97577164,15.79214506,14.14520599,15.62218368,14.62481155,15.0454737,14.85463573,15.66859315,15.81240085,14.6441463,14.44304498,14.71338415,14.68011964,15.07822083,14.83934367,14.56540544,15.81727045,14.01095544,16.11043383,15.67336465,14.09135511,15.77748887,15.52615898,13.93165462,15.7792448,15.6182257,14.04023137,15.70743707,15.92217488,14.44151878,14.79992811,15.96637976,15.71214209,14.57201892,14.53823495,14.73317255,14.67841038,14.08921712,14.27694563,15.72988244,15.71898909,13.88478522,16.07197883,15.84519311,15.92114736,15.82141933,13.97637397,15.73087455,15.00752988,15.73945275,17.43761068,15.99115494,15.862574,15.75096147,15.45521558,16.83209522,15.80552182,16.93644844,15.54608644,15.4667117,15.58549118,15.69980002,15.23151404,15.7248837,15.73483246,15.51628011,15.74468779,15.75187884,17.17858582,15.44889091,14.99979737,15.42965215,14.9869682,15.27356621,15.39008921,15.00272862,15.18230106,14.58756704,15.50673672,14.698536,14.72741929,14.7179788,15.71992177,15.58264836,15.69179591,15.62289187,15.41811826,15.55661972,15.19951253,15.14228994,15.26857598,15.35868976,14.92324858,14.8426024,15.49189132,15.40016505,15.55400375,14.11424138,15.5571598,15.48531177,15.2497905,15.66230388,14.14981813,15.60716151,15.44384008,15.41283952,15.01166352,15.22597681,15.20841001,14.94225315,15.1770456,15.11480705,15.3876325,15.73978862,15.19150248,15.47344371,15.02005026,15.09845427,15.40730353,15.35403262,15.97481906,15.35652226,16.30376584,15.91356617,15.23525143,15.54939741,15.32113588,15.09224855,15.58389841,15.19365784,15.49128311,15.60482298,15.32503756,15.58533299,15.33256625,15.6687864,15.42244725,15.36077386,15.17170028,15.36612361,15.23168776
,,59.99867,15.75953506,15.55858848,15.39640754,16.01870031,15.57303617,15.60661329,15.77800824,15.47588586,15.74722403,16.1764383,15.64830947,15.66017824,15.5023373,15.52792359,15.66919168,15.74442987,15.48332422,15.24657796,15.72758324,15.51257259,15.33442839,16.12279258,15.45980273,15.74034804,15.31493029,15.63053934,15.45509336,15.87435875,15.51448018,15.64775441,15.27990008,15.59960446,15.40347324,15.97410831,15.3212951,15.65381723,15.26766839,15.32338868,15.5723074,15.7068217,15.49800455,15.21376586,15.09779407,15.60296084,15.27953875,15.95255115,15.53965306,15.17026842,15.2195078,15.47668518,15.5712985,15.67737849,15.61268761,15.33346378,15.38930493,15.4165399,15.46165623,15.81037558,15.43346508,15.6167582,15.45789043,15.32305677,15.67946564,15.58257416,15.34787035,17.11110792,15.68400175,15.74747177,15.51451734,15.08259678,16.55676735,15.73269765,16.76800663,15.33113089,15.08833494,15.5369955,15.36475355,14.74289753,15.01696595,15.29386683,15.38226056,15.37750059,15.46840982,17.50433516,15.02994736,14.8395717,15.19947509,15.64387493,15.54996956,15.00028393,15.1131966,15.02545053,15.41957915,15.89890609,15.23292045,15.31239745,15.23323329,15.98440878,15.25517479,15.74812414,15.51372726,14.72700403,15.26846324,15.39518979,15.51758848,15.72970481,15.57019562,15.61356654,15.40479582,14.80670454,14.93810111,15.31054847,15.30754072,15.22180124,15.2716882,14.46533334,15.43153206,15.52642271,15.94681024,14.44742239,14.6082274,14.60069165,14.92850429,15.320078,15.154155,14.85879143,15.00260408,14.48457566,15.45206193,15.45410726,14.77529941,14.3479618,15.24182705,14.81539486,14.56572298,15.86823649,14.50970405,15.32420736,16.05073095,15.00130579,15.02254785,15.7747026,15.36545107,15.20642096,14.92959467,14.92445577,14.86812001,15.49638082,14.92181152,14.78488454,15.52649239,15.16582467,15.68510631,15.14756844,15.13960483,15.2259729
,,60.03135,15.34457031,15.26385666,14.87732226,15.24026093,14.40578729,14.15009338,15.1739873,15.06582386,14.8231441,14.54843604,14.33922973,15.53951091,14.94204493,14.84539335,14.1004579,15.07195815,14.87832308,14.06337109,14.45049807,15.16066092,14.17356561,15.06398421,14.17545958,15.59097759,15.44275437,14.28206175,14.67134918,14.96061678,14.22489092,14.3016434,15.37808703,15.33407762,15.15684679,15.34962442,14.14913644,14.07892774,15.23746273,15.02919675,14.67853593,14.90473969,14.86813874,14.55470359,15.21480549,14.71230647,14.6533338,15.16911136,14.84408469,15.33654598,14.96078985,14.84994055,15.67170213,14.996325,15.61388754,15.51447327,15.00966547,14.85864685,14.59986667,14.90719189,14.83191779,14.0699283,15.22072836,14.82990309,14.15654136,14.25641556,15.57345386,17.43520074,15.27458598,14.98488163,13.90037583,15.19249811,16.7552139,15.38709638,16.87733739,14.25864449,15.03455512,13.95060046,14.73325853,13.97264123,15.14022976,14.48365421,14.82644019,14.97388353,14.7469627,17.48284337,15.27680693,14.86847168,14.4180391,14.3999002,14.70613677,13.91629814,14.44744049,14.89621739,14.07390024,14.73286333,14.61699376,13.85186009,13.89134097,15.8539445,15.38708978,15.69417086,15.60826004,15.46870158,15.71922104,14.00578982,14.41642256,14.63157863,14.42367567,15.66172967,15.4296426,15.36353222,15.21397384,15.45722117,15.37007769,15.54826792,15.28557467,15.17291034,15.45331661,15.46903845,15.21255265,15.5036101,15.29851144,15.11099524,15.21389674,15.21608672,15.42022558,14.98356686,15.08599395,15.02092278,14.4711656,15.45910695,15.00145409,15.32519476,15.60519998,15.45871422,15.34447185,15.98007559,15.26259183,16.37044027,15.96929215,14.08546257,15.02557917,15.71380876,14.23599448,15.49979997,15.17041458,14.90281494,14.95898486,15.61047827,15.25645997,14.85609083,15.5094573,15.2023939,15.64888908,14.03892652,15.22764236,15.23903282
,,60.99543,16.01225092,15.90634361,15.9180119,16.3442264,15.88663902,15.96141878,15.98355511,15.80295315,16.01948806,16.47028099,16.02922272,15.91225717,15.99230923,15.97439278,16.02479397,16.06332984,15.75934285,15.65204706,16.13040468,15.72066142,15.82865944,16.19350508,15.78808649,15.90764379,15.5967537,15.7003555,15.89943157,16.33632634,15.76424251,15.90644009,15.51586216,15.87311257,15.61384283,16.36356471,15.60890576,15.82104095,15.66501503,15.56829117,15.70627066,15.93667397,15.79169788,15.46163092,15.26490969,15.81368646,15.69747724,16.22283287,15.64997505,15.46772721,15.4724095,15.68884927,16.04062994,15.98211283,15.85897838,15.74993891,15.7396274,15.65289484,15.70228599,16.13224979,15.74794304,15.77259917,15.86267937,15.52678273,16.16360267,15.8390987,15.83456001,17.53800362,16.05944973,15.87613354,15.79878616,15.32461602,16.64280862,16.0682058,16.95974482,15.39424789,15.41272738,15.91130919,15.79575007,15.14475206,15.35975317,15.65065173,15.45366751,15.8993758,15.8133843,17.47577648,15.5176554,15.22607071,15.49706534,16.07196867,15.82552087,15.48018206,15.65558422,15.48404908,15.81467206,16.18465551,15.57526237,15.59993733,15.45207724,15.59388,15.55475951,15.9956198,15.84365943,15.64208597,15.41132057,15.74214668,15.64071533,16.07290871,15.85070382,15.86610759,15.74323692,15.50829503,15.50072319,15.64679097,15.46569225,15.58469005,15.49394663,15.42127607,15.67301157,15.859951,15.45119054,15.50658829,15.57028019,15.61143496,15.36611184,15.71713827,15.52261709,15.31589861,15.28866214,15.41632022,15.84692383,15.82358727,15.55506155,15.16230598,15.49652224,15.61523731,15.46179467,16.25664312,15.3684707,15.60945336,15.64655413,15.14290289,15.11726183,16.10399424,15.86376883,15.38101203,15.2390866,15.15152482,15.29091165,15.79516575,15.29045121,15.16113845,15.67100143,15.5209434,16.02312599,15.44694267,15.5477863,15.42368087
,,69.98308,15.414202,15.21249237,15.28416772,15.68109163,15.4385573,15.57025743,15.32064729,15.17835899,15.43517546,15.64222922,15.35662036,15.26559989,15.36489743,15.25587117,15.31024068,15.55092891,15.2283321,15.26892977,15.29562518,15.22245946,15.15109999,15.51369892,15.18115097,15.25715993,15.28556861,15.19209345,15.13197614,15.43784188,15.38085804,15.43389235,15.20978574,15.2184481,15.20290427,15.88490854,15.14984849,15.1603841,14.86914503,14.85058454,15.16244966,15.29032928,15.23339686,15.22715767,14.96491002,15.10828673,14.98051178,15.55001469,15.21879257,15.13221035,15.21719844,15.19704731,15.39401489,15.30690137,15.18911128,15.38073362,15.79132679,15.23478358,15.25782782,15.38489482,15.31866921,15.3170306,15.35822321,15.00888174,15.72312988,15.36772842,15.17719213,17.43493829,15.48793572,15.57529878,15.25426708,14.81651881,16.75351405,15.64801345,16.87745625,15.01285994,15.07100178,15.00809629,15.24746091,14.71433128,14.90095463,15.15006798,15.20547444,15.12976695,15.35703979,17.25285571,15.13694534,14.52077159,14.66843445,14.98750769,15.02802482,14.76611248,14.96612183,14.85610268,14.83432174,15.22431185,14.88447141,14.91808576,14.99691503,15.96054264,15.65272991,14.89170067,14.5743917,15.64159975,15.56836192,14.90917688,14.83143732,14.97144032,14.8580451,14.9249984,14.98998331,15.43503063,15.41556933,15.64519274,15.59563121,15.47600278,15.53559527,15.32584152,15.63274787,14.10912828,15.68179998,15.43131306,15.40935193,15.5273574,15.35117478,15.68939004,15.5851256,15.25274609,15.29267159,15.45922949,14.53897972,15.79714237,15.54821618,15.23616569,15.53534426,15.69222267,15.41422671,16.30935547,15.40527412,15.68719131,16.01391401,15.40073849,15.18958696,14.92864614,15.80980505,15.49744073,15.21322842,15.16048166,15.13879416,14.06340579,15.25555971,13.87533176,15.84366727,14.73451901,15.97794239,14.83622865,14.67082199,15.52820135
